,HSCD,COUNTRYCD,TARIFF_AVG,SNDIST,SP_POP_TOTL,PA_NUS_FCRF,IC_BUS_EASE_DFRN_DB,KMDIST,item_total_percent,item_world_percent,gdp_percent,next_year_percent
5238,124,21,0.0,108.4820619,0.020480664068814103,3.260488491,67.5175,163.29764649999998,0.019787503338339896,0.2454659647035393,109.95904031350314,0.578207689609419
5239,124,22,5.0,77.99965186,0.07378072039915302,50.40371979,59.25872,26.15750732,0.007419026587757265,0.23582275253803656,103.09264437728127,1.4954283352726991
5240,124,23,0.0,44.54609631,0.025201706255217067,3.779333333,77.68044,77.53967285,0.03701853068414847,2.5173598993876682,111.39982650276114,0.9246124023010134
5241,124,24,8.6,41.556881780000005,0.10220840047101312,58.34280119,75.21312667,66.14064453,0.03927648994579625,2.7963049136953773,123.2935721614361,11.39087134470407
5242,124,25,5.0,57.53690025,0.021676986244577957,3.75,59.44422,75.57271973,0.005344130568915915,0.22427050831240083,106.76811342520809,1.9406246126825757
5243,124,26,0.0,64.73881848,0.9654906288936023,65.12156865,55.90158667,46.92671875,0.0035317575419095064,0.4892560317999936,115.59830922084713,18.253039628026556
5244,124,27,0.0,84.529468,0.001806193825282907,1.380925,85.44138,46.76682617,0.004445577492295017,0.45449525745295183,107.28412186334937,2.0222667899088735
5245,124,28,0.0,70.43959504,0.06613468151751914,22370.08667,65.28861,27.401352539999998,0.011360623783504912,0.7556686575965235,109.0142052651065,11.218371109834248
5246,124,29,17.5,80.88382962,0.03895568824468268,13.32380142,65.40686,137.2341309,0.009086639179286593,0.23537127096376753,117.95030993025304,0.5532493008336978
5248,124,30,0.0,40.72790274,0.0038589846511044336,0.984691667,76.42092,88.78165039,0.00930565381063996,0.7765756674263234,101.28718667558456,0.22608219102800228
5249,124,31,5.0,60.17542973,0.00460746802836847,3.6725,77.43435,69.09236328,0.004428391430311306,0.37433001192733395,107.99927180047332,1.9065504742582433
5250,124,32,0.0,42.85753817,0.05637907304461267,3.648132635,69.37882,79.67700684,0.023753316082121473,1.7325278781004392,98.7703565552046,0.3528623521351384
5251,124,33,10.0,48.12156438,0.06746915419883373,17.78253352,55.47428,84.97368164,0.004545804741097935,0.0940783153546816,70.90981283953292,6.108740130586312
5252,124,34,0.0,41.431308879999996,0.04550418168367515,0.776976682,83.34108,88.75389648000001,0.01873037849351038,3.747493950085291,98.95890553320368,0.06374084839778485
5253,124,35,0.0,79.26999123,0.23268714641214666,1.0,83.35255333,110.65702149999998,0.013138005554446882,9.858402784119653,104.29815655890997,2.105077684961625
5254,125,1,15.0,47.639674510000006,0.02767001996335205,110.9730167,46.10981,99.54009765999999,0.029540500437802042,0.38342251599313343,106.35519859995625,0.02024362325867352
5255,125,2,0.0,124.06361070000001,0.015534137725419176,1.304758077,80.22369,83.29652344,0.026540962257378238,1.7088130075450834,109.95491582909376,1.098618266107907
5258,125,3,16.0,98.15634107,0.1479959742762965,3.191389446,55.38240333,183.6450586,0.058114443213553656,2.4691100332883753,114.87609288856713,1.7119065747095703
5259,125,4,5.0,64.27389597,0.03634026200663647,1360.358707,42.67139,37.96142578,0.0020712660175064954,0.011239479060632789,102.62208937140105,7.187993680884676
5260,125,5,0.0,79.5483094,0.024166844378783046,1.297935846,79.54094,106.1770313,0.03675593945490917,4.47940321861562,107.9594828037481,1.998042967632205
5261,125,6,15.0,69.63081179,0.013251261364445285,152.4464139,59.82373,58.40512695,0.020442113079515375,0.12281090363151013,106.10075664906628,0.32124101199868915
5262,125,7,0.0,103.2866889,0.011101618215346248,648.8337926,71.58185,183.7518164,0.004961557045070246,0.09125330202748397,110.62330298674333,0.4425570028800643
5263,125,8,8.0,71.96059178,1.0,6.758755086,64.63936,9.556510620000001,0.008136709061227147,4.228264684174566,109.58845575209422,8.274106297300985
5264,125,9,0.0,41.908866859999996,0.005407909025608033,23.37633333,76.38834,82.620625,0.07743359996071186,3.555083386891278,111.39082497758213,0.9837531045225186
5267,125,10,0.0,78.393446,0.009378887534250709,7.34793875,61.95631,130.2969238,0.008052458890618812,0.041708700908685996,108.41531282584971,0.008311518413054084
5268,125,11,0.0,55.032551489999996,0.003092589514739028,7.79325,84.76059,20.95842529,0.0007927561906410302,0.13167112146989673,106.36021917603276,2.5290425820879836
5269,125,12,8.0,87.49860938,0.18906647688814393,13380.83388,64.52893333,52.91683594,0.06858380117890711,3.0333017253012406,108.98648641397952,0.5384086411788771
5270,125,13,26.0,40.89052604,0.056069706450529486,33226.29815,55.70786,65.62448242,0.0038536277039769528,0.05605633461282951,106.54594434236716,4.390468313603443
5272,125,14,2.8,76.82041797,0.0894048268150385,112.1661411,78.02069667,11.566695560000001,0.006730905887644197,1.2738099661399074,98.8688766368582,7.542049420302993
5273,125,15,5.3,53.54381316,0.01078883799869065,326.0010227,74.84879,42.27771973,0.014123928409387409,0.11681671208685143,121.50963737816693,1.3559174820467599
5274,125,36,5.0,48.67477371,0.0006812208433790341,0.303349758,59.96924,71.81024902,0.013031881598128646,0.12329310290242557,110.31529884847377,1.4218720175742385
5275,125,16,0.0,76.88565546,0.02023540013054222,4.300440878,78.27291,46.14067383,0.024080557723911256,1.321536082171441,105.9275364724237,1.6667106706804584
5276,125,17,0.0,93.45102644,0.08795286392455118,18.92651667,73.39408333,120.66007809999999,0.0525869424243938,6.23032246174215,107.45672189820954,3.727016044082019
5277,125,18,5.0,64.44790784,0.0,2439.777201,66.1351,20.031032709999998,0.013026406833729732,0.015923793153946243,102.13664320255604,1.4607208913353216
5279,125,19,0.0,142.355206,0.0012145910567522987,1.407408333,87.16633,102.9383691,0.015816507413140155,0.1788810483818549,109.13379802788168,1.055726163483307
5280,125,20,0.0,37.87671209,0.0015638099955092213,8.271666667,82.35614,77.30766602,0.013959801968832728,0.33649482319766055,108.01854563201563,0.6633088856454276
5281,125,21,0.0,108.0704838,0.020480664068814103,3.260488491,67.5175,163.29764649999998,0.010752694408587794,0.12050582257648874,109.95904031350314,2.212111311182829
5282,125,22,0.0,88.87903425,0.07378072039915302,50.40371979,59.25872,26.15750732,0.017841925036068663,0.5123549462739838,103.09264437728127,4.351723330252299
5283,125,23,0.0,40.62850669,0.025201706255217067,3.779333333,77.68044,77.53967285,0.037654735089159966,2.313322465963261,111.39982650276114,1.3004295900500753
5284,125,24,5.3,45.40849414,0.10220840047101312,58.34280119,75.21312667,66.14064453,0.01976223747113442,1.2710961895662967,123.2935721614361,5.420942951324053
5285,125,25,5.0,45.5494682,0.021676986244577957,3.75,59.44422,75.57271973,0.019270471829258323,0.7305970285548389,106.76811342520809,12.54300616539041
5286,125,26,10.0,60.072022669999996,0.9654906288936023,65.12156865,55.90158667,46.92671875,0.030541457306801904,3.822306503944492,115.59830922084713,11.30482556135988
5287,125,27,0.0,86.55099661,0.001806193825282907,1.380925,85.44138,46.76682617,0.009373176589057399,0.8657219244975314,107.28412186334937,0.846278540983891
5288,125,28,0.0,72.99167376,0.06613468151751914,22370.08667,65.28861,27.401352539999998,0.031294758811528274,1.8805777202492793,109.0142052651065,6.65998052907211
5289,125,29,15.0,79.71138365,0.03895568824468268,13.32380142,65.40686,137.2341309,0.026757481684047426,0.6261607665429676,117.95030993025304,0.8710341719672804
5291,125,30,0.0,41.86919868,0.0038589846511044336,0.984691667,76.42092,88.78165039,0.01993024698973088,1.5025883378262817,101.28718667558456,0.08924175271567616
5292,125,31,5.0,53.19277669,0.00460746802836847,3.6725,77.43435,69.09236328,0.00759031278256537,0.5796405573560572,107.99927180047332,1.6318417888031762
5293,125,32,0.0,43.86497833000001,0.05637907304461267,3.648132635,69.37882,79.67700684,0.01849119632164243,1.2184604569122721,98.7703565552046,2.926315685750348
5294,125,33,10.0,48.54665392,0.06746915419883373,17.78253352,55.47428,84.97368164,0.05045299839649323,0.9433137875516554,70.90981283953292,1.1167978811282546
5295,125,34,0.0,47.759797150000004,0.04550418168367515,0.776976682,83.34108,88.75389648000001,0.021491735325853068,3.884689544392603,98.95890553320368,0.5624494026758802
5296,125,35,0.0,79.30920415,0.23268714641214666,1.0,83.35255333,110.65702149999998,0.013599853364265281,9.219381551372289,104.29815655890997,2.5654126125045864
5297,126,2,0.0,111.66746440000001,0.015534137725419176,1.304758077,80.22369,83.29652344,0.0043495022806664275,0.9915276327865808,109.95491582909376,1.9529110545496264
5300,126,3,16.0,100.0217942,0.1479959742762965,3.191389446,55.38240333,183.6450586,0.00479528620422026,0.7213703340206,114.87609288856713,2.146165515215015
5301,126,4,5.0,53.647688040000006,0.03634026200663647,1360.358707,42.67139,37.96142578,0.00028036545456255326,0.005386692513636614,102.62208937140105,109.86476472767693
5302,126,5,0.0,84.10258787999999,0.024166844378783046,1.297935846,79.54094,106.1770313,0.004963863276326592,2.141903119782303,107.9594828037481,2.402292993666183
5303,126,6,15.0,66.58089825,0.013251261364445285,152.4464139,59.82373,58.40512695,0.0023481748890719547,0.04994924893420127,106.10075664906628,0.007991353355669166
5304,126,7,0.0,111.85507739999998,0.011101618215346248,648.8337926,71.58185,183.7518164,0.04045648963725057,2.6345483824937914,110.62330298674333,0.5725018727661414
5305,126,8,7.5,76.99606356,1.0,6.758755086,64.63936,9.556510620000001,0.013988841679366955,25.73845746553431,109.58845575209422,6.108263761651145
5306,126,9,0.0,36.74869102,0.005407909025608033,23.37633333,76.38834,82.620625,0.008405601630458136,1.366395827465983,111.39082497758213,1.1484636163323059
5310,126,11,0.0,70.38035421,0.003092589514739028,7.79325,84.76059,20.95842529,0.0005798770441035979,0.34101555651251564,106.36021917603276,0.002077655140850387
5311,126,12,8.0,85.7266371,0.18906647688814393,13380.83388,64.52893333,52.91683594,0.011968527003345546,1.87422681303696,108.98648641397952,1.5832347927981258
5312,126,13,26.0,33.999131229999996,0.056069706450529486,33226.29815,55.70786,65.62448242,0.004436673092141963,0.22850712880355778,106.54594434236716,10.162681866378325
5314,126,14,2.8,74.10091824,0.0894048268150385,112.1661411,78.02069667,11.566695560000001,0.0022281103959349135,1.4929841992322133,98.8688766368582,2.392357769593338
5315,126,15,4.0,56.20696513,0.01078883799869065,326.0010227,74.84879,42.27771973,0.002697698115416872,0.0790005658042908,121.50963737816693,0.21587441136643828
5316,126,36,5.0,52.127171129999994,0.0006812208433790341,0.303349758,59.96924,71.81024902,0.0065933485822909765,0.2208640727399797,110.31529884847377,0.38978401709320615
5317,126,16,0.0,65.86811294,0.02023540013054222,4.300440878,78.27291,46.14067383,0.0025875960353327855,0.5028012437635512,105.9275364724237,0.8606613745535188
5318,126,17,0.0,95.35369573,0.08795286392455118,18.92651667,73.39408333,120.66007809999999,0.0362167112703363,15.192491351394738,107.45672189820954,5.362789520523548
5319,126,18,5.0,68.03367637000001,0.0,2439.777201,66.1351,20.031032709999998,0.013652302401505131,0.05909016077083757,102.13664320255604,5.502565263061901
5321,126,19,0.0,140.1729778,0.0012145910567522987,1.407408333,87.16633,102.9383691,0.0035887951721484484,0.14371092891614382,109.13379802788168,1.2132271759554372
5323,126,21,0.0,104.4047826,0.020480664068814103,3.260488491,67.5175,163.29764649999998,0.047992051516624064,1.904352873856139,109.95904031350314,0.5811144536139694
5324,126,22,0.0,70.1957405,0.07378072039915302,50.40371979,59.25872,26.15750732,0.0008976906241105516,0.09127320367196558,103.09264437728127,2.6922925540754474
5325,126,23,0.0,37.82722781,0.025201706255217067,3.779333333,77.68044,77.53967285,0.003973521761270581,0.8643299400776261,111.39982650276114,2.2794469697485744
5326,126,24,4.0,44.022036959999994,0.10220840047101312,58.34280119,75.21312667,66.14064453,0.0011424020542212757,0.2601648743836079,123.2935721614361,1.963208303447112
5327,126,25,5.0,52.514869870000005,0.021676986244577957,3.75,59.44422,75.57271973,0.007759595298805374,1.0416264677170388,106.76811342520809,2.3959655608811157
5328,126,26,5.0,61.46399993,0.9654906288936023,65.12156865,55.90158667,46.92671875,0.0010113955122373055,0.448171420067223,115.59830922084713,16.678660699932
5329,126,27,0.0,82.54147284000001,0.001806193825282907,1.380925,85.44138,46.76682617,0.0007543901620335053,0.24670333220679144,107.28412186334937,0.06031036173273165
5330,126,28,0.0,68.71128072,0.06613468151751914,22370.08667,65.28861,27.401352539999998,0.027872194264005813,5.9303212542784385,109.0142052651065,0.6255887511310172
5331,126,29,30.0,80.95463115,0.03895568824468268,13.32380142,65.40686,137.2341309,0.004581102000831733,0.37957531372105185,117.95030993025304,1.3878778175370907
5333,126,30,0.0,37.14955675,0.0038589846511044336,0.984691667,76.42092,88.78165039,0.0012887017244795347,0.3440068772755533,101.28718667558456,0.03826193908838537
5334,126,31,5.0,53.251097030000004,0.00460746802836847,3.6725,77.43435,69.09236328,0.001936205643003451,0.5235256401055213,107.99927180047332,2.240058891634132
5335,126,32,0.0,43.21915165,0.05637907304461267,3.648132635,69.37882,79.67700684,0.00991241616766467,2.3126682578013,98.7703565552046,2.679239976442088
5336,126,33,10.0,41.12251959,0.06746915419883373,17.78253352,55.47428,84.97368164,0.0038502595182362295,0.25488635479855193,70.90981283953292,0.30338100096546333
5337,126,34,0.0,39.30355445,0.04550418168367515,0.776976682,83.34108,88.75389648000001,0.0025630579793305183,1.6403278026124906,98.95890553320368,0.0018250716294987788
5338,126,35,0.0,82.27797842,0.23268714641214666,1.0,83.35255333,110.65702149999998,0.0022348860007982436,5.364266189898941,104.29815655890997,3.0172485798879687
5339,127,1,15.0,44.45077893,0.02767001996335205,110.9730167,46.10981,99.54009765999999,0.017448601774228134,0.3467463289406898,106.35519859995625,0.21108558996754817
5340,127,2,0.0,118.24116389999999,0.015534137725419176,1.304758077,80.22369,83.29652344,0.014186570332951032,1.3984494382995072,109.95491582909376,0.44807028863322224
5343,127,3,16.0,97.79280879,0.1479959742762965,3.191389446,55.38240333,183.6450586,0.021868417700946604,1.4225423356608413,114.87609288856713,1.8273260539868736
5344,127,4,5.0,62.47005602,0.03634026200663647,1360.358707,42.67139,37.96142578,0.00708508122654278,0.058863571996679236,102.62208937140105,0.049922221033016106
5345,127,5,0.0,83.60795749,0.024166844378783046,1.297935846,79.54094,106.1770313,0.017843576970664077,3.329400384400845,107.9594828037481,3.046077026880904
5346,127,6,15.0,67.58037537,0.013251261364445285,152.4464139,59.82373,58.40512695,0.007519093926833995,0.06916209291804805,106.10075664906628,0.24719503513576072
5347,127,7,0.0,113.2171325,0.011101618215346248,648.8337926,71.58185,183.7518164,0.009107937059985631,0.25647326277019117,110.62330298674333,0.23060144814882863
5348,127,8,8.0,73.87549355,1.0,6.758755086,64.63936,9.556510620000001,0.014779291947564529,11.758677599162903,109.58845575209422,7.489809865688844
5349,127,9,0.0,41.81647459,0.005407909025608033,23.37633333,76.38834,82.620625,0.042403221014248094,2.9806478243071926,111.39082497758213,4.632031453958001
5352,127,10,0.0,83.78673401,0.009378887534250709,7.34793875,61.95631,130.2969238,0.006388603059317497,0.050663539604760506,108.41531282584971,0.02665889896192121
5353,127,11,0.0,63.18953585,0.003092589514739028,7.79325,84.76059,20.95842529,0.002014747410985938,0.5123455580556576,106.36021917603276,0.7162656152498781
5354,127,12,8.0,89.23975549000001,0.18906647688814393,13380.83388,64.52893333,52.91683594,0.03318251393978015,2.2469573156921463,108.98648641397952,1.3269117980874818
5355,127,13,26.0,41.341790339999996,0.056069706450529486,33226.29815,55.70786,65.62448242,0.007726268326189013,0.17207437651608418,106.54594434236716,4.529976279577491
5357,127,14,2.8,77.36214038,0.0894048268150385,112.1661411,78.02069667,11.566695560000001,0.010738779014526252,3.1115551729727207,98.8688766368582,3.1901280340051628
5358,127,15,5.3,54.19853613,0.01078883799869065,326.0010227,74.84879,42.27771973,0.015467713728692295,0.19586961654205312,121.50963737816693,96.31273846747655
5359,127,36,5.0,45.855049369999996,0.0006812208433790341,0.303349758,59.96924,71.81024902,0.01120279745001407,0.16227425255375688,110.31529884847377,1.4652480247790773
5360,127,16,0.0,77.72328169000001,0.02023540013054222,4.300440878,78.27291,46.14067383,0.011387643796220214,0.9568367218810379,105.9275364724237,0.22743282453970912
5361,127,17,0.0,94.63285098,0.08795286392455118,18.92651667,73.39408333,120.66007809999999,0.04451732382739926,8.07519707165939,107.45672189820954,3.6318194407158186
5362,127,18,5.0,64.81165819,0.0,2439.777201,66.1351,20.031032709999998,0.03680557363722003,0.06888536393983737,102.13664320255604,0.8461697476149013
5364,127,19,0.0,142.1517732,0.0012145910567522987,1.407408333,87.16633,102.9383691,0.015162294898007264,0.26254887273028893,109.13379802788168,0.14300539117669392
5365,127,20,0.0,37.14048263,0.0015638099955092213,8.271666667,82.35614,77.30766602,0.0095480613401329,0.3523755823514953,108.01854563201563,0.1661879166407974
5366,127,21,0.0,102.4930023,0.020480664068814103,3.260488491,67.5175,163.29764649999998,0.023298888135741675,0.39977662840774547,109.95904031350314,0.6370740575115253
5367,127,22,5.0,80.69328105,0.07378072039915302,50.40371979,59.25872,26.15750732,0.004594715818194309,0.20201301711883085,103.09264437728127,2.580833961691847
5368,127,23,0.0,41.16611858,0.025201706255217067,3.779333333,77.68044,77.53967285,0.02556971726634217,2.405104668820032,111.39982650276114,3.4548367075186883
5369,127,24,5.3,44.28391188,0.10220840047101312,58.34280119,75.21312667,66.14064453,0.014957202700985483,1.4729369566639787,123.2935721614361,1.726800690484736
5370,127,25,5.0,50.60730096,0.021676986244577957,3.75,59.44422,75.57271973,0.02150826426006735,1.2484823111389343,106.76811342520809,1.9527522870141891
5371,127,26,6.9,58.76401989,0.9654906288936023,65.12156865,55.90158667,46.92671875,0.009511772720312036,1.8225887888464993,115.59830922084713,10.178336323626626
5372,127,27,0.0,84.05216157000001,0.001806193825282907,1.380925,85.44138,46.76682617,0.006586355619297549,0.9313829203383833,107.28412186334937,0.6835943381776606
5373,127,28,0.0,70.8301897,0.06613468151751914,22370.08667,65.28861,27.401352539999998,0.05566355228290693,5.121321880605604,109.0142052651065,1.3094794005239654
5374,127,29,0.0,82.41448504,0.03895568824468268,13.32380142,65.40686,137.2341309,0.018430480819003805,0.6603417517872936,117.95030993025304,0.35335000941321343
5376,127,30,0.0,42.96365484,0.0038589846511044336,0.984691667,76.42092,88.78165039,0.006422459355292129,0.7413446776708716,101.28718667558456,0.7432068522363289
5377,127,31,5.0,58.328283490000004,0.00460746802836847,3.6725,77.43435,69.09236328,0.006651943680684985,0.7777484114330502,107.99927180047332,0.5353706720912057
5378,127,32,0.0,41.012747010000005,0.05637907304461267,3.648132635,69.37882,79.67700684,0.016993191616766466,1.7144027750017738,98.7703565552046,0.753985355479508
5379,127,33,10.0,48.73817159,0.06746915419883373,17.78253352,55.47428,84.97368164,0.008626737888496645,0.24694900476103726,70.90981283953292,2.377233800523164
5380,127,34,0.0,39.36979429,0.04550418168367515,0.776976682,83.34108,88.75389648000001,0.008016164014894002,2.218415567414776,98.95890553320368,0.042205611821383784
5381,127,35,0.0,80.09703619,0.23268714641214666,1.0,83.35255333,110.65702149999998,0.01103084343610723,11.449005401833368,104.29815655890997,3.2679597138534766
5382,128,1,15.0,38.19190055,0.02767001996335205,110.9730167,46.10981,99.54009765999999,0.0029857452707168384,0.19388442069175205,106.35519859995625,0.0023999563644297377
5383,128,2,0.0,114.27975420000001,0.015534137725419176,1.304758077,80.22369,83.29652344,0.0014977276507822555,0.4824375690966836,109.95491582909376,0.002192060124409642
5386,128,3,16.0,100.01859549999999,0.1479959742762965,3.191389446,55.38240333,183.6450586,0.005273638299424872,1.120978024013628,114.87609288856713,8.600222617556296
5387,128,4,5.0,61.57957131999999,0.03634026200663647,1360.358707,42.67139,37.96142578,0.001708868477183272,0.0463926667211996,102.62208937140105,0.33797748437765945
5388,128,5,0.0,78.61640731,0.024166844378783046,1.297935846,79.54094,106.1770313,0.00374856095558562,2.285533564144568,107.9594828037481,0.1563147307678189
5389,128,6,15.0,62.69919008,0.013251261364445285,152.4464139,59.82373,58.40512695,0.0010027034837115471,0.030137974443965525,106.10075664906628,0.06269357811900551
5390,128,7,0.0,113.2848006,0.011101618215346248,648.8337926,71.58185,183.7518164,0.011951951161914269,1.0997647749552109,110.62330298674333,0.03170710786686297
5391,128,8,8.0,72.27649038999999,1.0,6.758755086,64.63936,9.556510620000001,0.0029291956242305252,7.615390026912247,109.58845575209422,6.339368810108448
5392,128,9,0.0,39.07452115,0.005407909025608033,23.37633333,76.38834,82.620625,0.016620642238442222,3.817671348819323,111.39082497758213,1.1247223439013165
5396,128,11,0.0,64.32239558,0.003092589514739028,7.79325,84.76059,20.95842529,0.0005468866501390592,0.45444215480428707,106.36021917603276,1.6748601257999016
5397,128,12,8.0,87.61167219000001,0.18906647688814393,13380.83388,64.52893333,52.91683594,0.004192561414688546,0.9276921665231536,108.98648641397952,0.3187176754782551
5398,128,13,26.0,26.79064362,0.056069706450529486,33226.29815,55.70786,65.62448242,0.0008676734048257658,0.06314538614258253,106.54594434236716,0.33673792946367564
5400,128,14,2.8,79.13747040999999,0.0894048268150385,112.1661411,78.02069667,11.566695560000001,0.002788675213038777,2.64033757712434,98.8688766368582,2.733648811451118
5401,128,15,8.0,59.03833641999999,0.01078883799869065,326.0010227,74.84879,42.27771973,0.003698730363670034,0.15304971997873903,121.50963737816693,7.939647659075791
5402,128,36,5.0,49.95716126,0.0006812208433790341,0.303349758,59.96924,71.81024902,0.0030322360530584736,0.14352417532331002,110.31529884847377,0.517256115951825
5403,128,16,0.0,68.45285045,0.02023540013054222,4.300440878,78.27291,46.14067383,0.0017664302588331962,0.48499736093555057,105.9275364724237,0.742704151334184
5404,128,17,0.0,93.80176605000001,0.08795286392455118,18.92651667,73.39408333,120.66007809999999,0.011372784149164187,6.741084903797258,107.45672189820954,2.1772431902595355
5405,128,18,5.0,61.69944773,0.0,2439.777201,66.1351,20.031032709999998,0.01979212880535424,0.12104442575279074,102.13664320255604,0.23053311510929644
5407,128,19,0.0,144.8849647,0.0012145910567522987,1.407408333,87.16633,102.9383691,0.001533544908294772,0.08677220559352392,109.13379802788168,0.054437289055504906
5408,128,20,0.0,38.62095395,0.0015638099955092213,8.271666667,82.35614,77.30766602,0.003390371782671488,0.40886209579309024,108.01854563201563,0.03590097125749618
5409,128,21,0.0,101.27315039999999,0.020480664068814103,3.260488491,67.5175,163.29764649999998,0.003348385129256455,0.18773987684674232,109.95904031350314,0.32716260792760965
5410,128,22,0.0,73.60851079,0.07378072039915302,50.40371979,59.25872,26.15750732,0.002910391700772409,0.4181297436063199,103.09264437728127,1.6749011674432424
5411,128,23,0.0,33.733188909999996,0.025201706255217067,3.779333333,77.68044,77.53967285,0.008503182875414605,2.6135360461358808,111.39982650276114,4.704023754214492
5412,128,24,8.0,44.577956809999996,0.10220840047101312,58.34280119,75.21312667,66.14064453,0.003879746552562737,1.2484640896456078,123.2935721614361,3.232372037045947
5413,128,25,5.0,57.485006670000004,0.021676986244577957,3.75,59.44422,75.57271973,0.008022743998988991,1.5217344883284067,106.76811342520809,1.8584494327571563
5414,128,26,0.0,62.09331306,0.9654906288936023,65.12156865,55.90158667,46.92671875,0.0022019740931242286,1.378727234723797,115.59830922084713,8.159903292216844
5415,128,27,0.0,86.81865352999999,0.001806193825282907,1.380925,85.44138,46.76682617,0.001621452198590217,0.7492489843729065,107.28412186334937,0.03204946646012984
5416,128,28,0.0,65.15507599,0.06613468151751914,22370.08667,65.28861,27.401352539999998,0.0045756053748563655,1.37562048725295,109.0142052651065,1.878867476496475
5417,128,29,5.0,82.10514065,0.03895568824468268,13.32380142,65.40686,137.2341309,0.0037523266073030415,0.43931056167856647,117.95030993025304,0.2734319708382027
5419,128,30,0.0,38.79332129,0.0038589846511044336,0.984691667,76.42092,88.78165039,0.004242299654954561,1.600144011627146,101.28718667558456,0.006811656550813283
5420,128,31,5.0,56.034572589999996,0.00460746802836847,3.6725,77.43435,69.09236328,0.0021050849772102378,0.8042649093125566,107.99927180047332,0.26906467983897847
5421,128,32,0.0,43.42758208,0.05637907304461267,3.648132635,69.37882,79.67700684,0.005823358853721129,1.9197752100621246,98.7703565552046,0.6404841479034945
5422,128,33,10.0,53.31090313,0.06746915419883373,17.78253352,55.47428,84.97368164,0.003405338556991395,0.3185370051624433,70.90981283953292,1.3649488570240973
5423,128,34,0.0,33.44236594,0.04550418168367515,0.776976682,83.34108,88.75389648000001,0.0019421677072093706,1.7563131694626248,98.95890553320368,0.09718408608783917
5424,128,35,0.0,79.62001942,0.23268714641214666,1.0,83.35255333,110.65702149999998,0.002694730467970465,9.139307543622792,104.29815655890997,1.4433807996823245
5425,129,1,15.0,43.76386518,0.02767001996335205,110.9730167,46.10981,99.54009765999999,0.012637172693977763,0.2308493329864982,106.35519859995625,0.39547777963351294
5426,129,2,0.0,118.3982957,0.015534137725419176,1.304758077,80.22369,83.29652344,0.022299805639943618,2.0206816329329786,109.95491582909376,0.31506539912098674
5429,129,3,16.0,97.43730980000001,0.1479959742762965,3.191389446,55.38240333,183.6450586,0.017914640229785936,1.0712316439252032,114.87609288856713,8.161462239273652
5430,129,4,1.5,61.03530945000001,0.03634026200663647,1360.358707,42.67139,37.96142578,0.020477450282969368,0.15638861089344536,102.62208937140105,0.5791842670877747
5431,129,5,0.0,81.29413137,0.024166844378783046,1.297935846,79.54094,106.1770313,0.01363396699853147,2.3384807970358463,107.9594828037481,1.7648722634469562
5432,129,6,15.0,64.07361645,0.013251261364445285,152.4464139,59.82373,58.40512695,0.017270314702257802,0.1460260478161958,106.10075664906628,0.011408796181856211
5433,129,7,0.0,114.7455538,0.011101618215346248,648.8337926,71.58185,183.7518164,0.009211836648675349,0.23844914354759264,110.62330298674333,0.356789361528698
5434,129,8,0.0,66.4603136,1.0,6.758755086,64.63936,9.556510620000001,0.003922897781200679,2.8690578780365183,109.58845575209422,3.3659617046576127
5435,129,9,0.0,39.02086488,0.005407909025608033,23.37633333,76.38834,82.620625,0.037588482433900755,2.428812967090516,111.39082497758213,0.8431755007760577
5439,129,11,0.0,57.990084319999994,0.003092589514739028,7.79325,84.76059,20.95842529,0.0050606347687237934,1.1829729841708552,106.36021917603276,0.11508497366528406
5440,129,12,8.0,87.31468563,0.18906647688814393,13380.83388,64.52893333,52.91683594,0.022500929743508043,1.4005978756696507,108.98648641397952,1.7535352441422136
5441,129,13,26.0,37.11934139,0.056069706450529486,33226.29815,55.70786,65.62448242,0.0062803313412288335,0.12857497180790547,106.54594434236716,0.13882795884028679
5443,129,14,2.8,73.85544639,0.0894048268150385,112.1661411,78.02069667,11.566695560000001,0.005392246311845284,1.4362160823656516,98.8688766368582,2.953366167017404
5444,129,15,4.0,49.28446049,0.01078883799869065,326.0010227,74.84879,42.27771973,0.079074190538505,0.9204562797520183,121.50963737816693,46.250553597432
5445,129,36,5.0,45.934592190000004,0.0006812208433790341,0.303349758,59.96924,71.81024902,0.021967985997011764,0.2925100818571084,110.31529884847377,0.533095678686723
5446,129,16,0.0,80.82441903,0.02023540013054222,4.300440878,78.27291,46.14067383,0.01723377465078061,1.3311035235124582,105.9275364724237,0.47647320252821374
5447,129,17,0.0,96.39562198,0.08795286392455118,18.92651667,73.39408333,120.66007809999999,0.01586032390590172,2.6446219388450243,107.45672189820954,2.118708658079789
5448,129,18,5.0,61.549592970000006,0.0,2439.777201,66.1351,20.031032709999998,0.00961597112146301,0.016543750795734207,102.13664320255604,1.265243098347056
5450,129,19,0.0,138.7892825,0.0012145910567522987,1.407408333,87.16633,102.9383691,0.007771284619528817,0.12369880286589613,109.13379802788168,0.13298094078804756
5451,129,20,0.0,46.09994273,0.0015638099955092213,8.271666667,82.35614,77.30766602,0.012510717803813841,0.4244243547500464,108.01854563201563,2.1227315076889086
5452,129,21,0.0,103.50949220000001,0.020480664068814103,3.260488491,67.5175,163.29764649999998,0.010348956188679027,0.1632323435548925,109.95904031350314,0.5657149064176809
5453,129,22,0.0,78.12603156,0.07378072039915302,50.40371979,59.25872,26.15750732,0.01718677874942339,0.6946125862633477,103.09264437728127,1.6592755922886282
